family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.683703658322171,0.00965697532471237,0.684486041384558,0.667400488412111,0.699497512574714,0.0320970241626027,0.683135612815096,0.00056804550707501,0.29
frank,100,0.703390842456138,0.00747585920875662,0.702687563458341,0.691900144115574,0.716473583009921,0.0245734388943472,0.704160289433705,-0.00076944697756709,0.71
