family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.681917931124264,0.0129664542658417,0.681082677363643,0.657980131488035,0.702939116523549,0.044958985035514,0.683135612815096,-0.00121768169083114,0.42
frank,100,0.702529123091567,0.0100578129494603,0.703032843030421,0.686374089387843,0.720987840796511,0.034613751408668,0.704160289433705,-0.00163116634213845,0.58
