family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.66846014436293,0.010967924589438,0.668893008137198,0.649348744557271,0.684436005788365,0.0350872612310938,0.666826039911541,0.0016341044513889,0.07
frank,100,0.695081541322073,0.00858107718728505,0.695144799413813,0.68259266756395,0.70857087307453,0.0259782055105798,0.693498671024126,0.00158287029794724,0.93
