family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.5988109517186,0.0079546755891379,0.599405300653579,0.585822350576866,0.61024259401913,0.0244202434422642,0.598225495357016,0.000585456361583581,0.29
frank,100,0.618285827105645,0.00671157345405945,0.618618459564653,0.606633724391244,0.628066778697418,0.0214330543061737,0.618679546901297,-0.000393719795651837,0.71
