family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.676376785951899,0.00656583778457017,0.676206886113626,0.665725684054735,0.686519933796714,0.0207942497419794,0.67684258121167,-0.000465795259770863,0.03
frank,100,0.698220910872091,0.00507154758827623,0.697949703717892,0.690706731231504,0.707061998807908,0.0163552675764039,0.698958953611494,-0.000738042739403144,0.97
