family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.503739917242474,0.0178461963406305,0.502391450303919,0.476277171300731,0.531214859893213,0.0549376885924818,0.502329501751131,0.00141041549134335,0.67
frank,100,0.512270208935169,0.0153737131916832,0.509270887115342,0.491904528651618,0.543915833539728,0.0520113048881104,0.511355855215646,0.000914353719522865,0.33
