family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.650509384443142,0.00951358841394616,0.651387738978467,0.634194410861465,0.664297036079253,0.0301026252177882,0.650285671152828,0.000223713290313565,0.32
frank,100,0.667176991174759,0.00813126495864172,0.66724736870631,0.654128793548854,0.678316116635623,0.0241873230867686,0.6679579943727,-0.000781003197941499,0.68
