family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.651529228336994,0.0063657280458139,0.651324428795978,0.640858626756047,0.662164507989436,0.0213058812333894,0.650285671152828,0.00124355718416591,0.2
frank,100,0.668334618554516,0.00584279825870998,0.668874930534875,0.659047601676507,0.677532052037935,0.0184844503614277,0.6679579943727,0.000376624181815943,0.8
