family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.648128933189718,0.0157701732962096,0.648360042678755,0.622107703488638,0.672987705021261,0.0508800015326227,0.650285671152828,-0.00215673796310978,0.32
frank,100,0.66676985563512,0.0130828354617317,0.665972719381715,0.64190168066309,0.685841129539741,0.0439394488766517,0.6679579943727,-0.00118813873758028,0.68
