family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.689144900396644,0.0141567489704198,0.690793529371333,0.664897531560894,0.713009516094892,0.0481119845339982,0.68781534366537,0.00132955673127366,0.15
frank,100,0.714899302372874,0.0117928803855655,0.715064352229138,0.694551680944214,0.73283182478239,0.0382801438381754,0.714208329131163,0.000690973241711856,0.85
