family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.688347732005129,0.00662141359228768,0.688385628364231,0.677715744072976,0.699345171522879,0.0216294274499034,0.68781534366537,0.000532388339758994,0.02
frank,100,0.714437684921868,0.00486737011546884,0.714176533900262,0.704778758685437,0.723345268149378,0.0185665094639409,0.714208329131163,0.000229355790705266,0.98
