family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.66779752377743,0.00714760558147454,0.667898568354916,0.656699020782731,0.679242826532506,0.0225438057497742,0.667511199952842,0.00028632382458782,
frank,100,0.692670203817773,0.00603705371693193,0.692903695076937,0.683006398944848,0.701482630253322,0.018476231308474,0.692673432920287,-3.22910251382424e-06,1
