family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.679832050107146,0.0130517508093897,0.678710739614052,0.65941941386569,0.703226969244248,0.0438075553785585,0.679023292102445,0.00080875800470126,0.29
frank,100,0.704078800018456,0.0103900460937275,0.704580285609595,0.68634523502503,0.720668402031139,0.0343231670061095,0.703765063781083,0.000313736237373075,0.71
