family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.679593542832296,0.00919630517990905,0.678829933273432,0.666500276753754,0.696140440428955,0.0296401636752017,0.679023292102445,0.000570250729851063,0.2
frank,100,0.703844623912647,0.00697277084303445,0.702911141490539,0.693209270805369,0.714978270468406,0.0217689996630375,0.703765063781083,7.95601315640715e-05,0.8
