family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.679492999040086,0.00708622840958006,0.679974951317467,0.66790277843222,0.690384094421542,0.0224813159893217,0.679023292102445,0.000469706937640702,0.13
frank,100,0.703491795366702,0.0053375973392715,0.703471312161549,0.695154381992012,0.7120349407449,0.0168805587528877,0.703765063781083,-0.000273268414380912,0.87
