family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.705543844656869,0.00671875991304676,0.704688467368759,0.694470377510634,0.715986278073048,0.021515900562414,0.705818286306042,-0.000274441649173784,0.14
frank,100,0.727366054083233,0.00508266980346678,0.727395447367078,0.719003450520363,0.735885422014763,0.0168819714943997,0.727910520891251,-0.000544466808017674,0.86
