family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.707031538904372,0.0148373813600233,0.708225791548338,0.680550306967579,0.728418105514836,0.0478677985472564,0.705818286306042,0.00121325259832938,0.31
frank,100,0.728634070762279,0.00967538604351042,0.729524482799971,0.714290855231791,0.742320926730097,0.0280300714983056,0.727910520891251,0.000723549871027962,0.69
