family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.557816030725373,0.00822959707750579,0.557434359441332,0.547087518132591,0.571177705901764,0.0240901877691732,0.556534970583275,0.00128106014209772,0.43
frank,100,0.563399737540797,0.00811696360819338,0.563073852487823,0.551431129216773,0.577583753689216,0.0261526244724422,0.562672923653855,0.000726813886942401,0.57
