family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.681728255161112,0.0125859745825813,0.68155948799348,0.663611146893696,0.700616861378087,0.0370057144843903,0.679023292102445,0.00270496305866763,0.23
frank,100,0.706387975378045,0.0106892906815523,0.705512502338521,0.690758212419221,0.725999466496856,0.035241254077635,0.703765063781083,0.00262291159696193,0.77
