family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.679554218461001,0.00999397939828557,0.680355288420838,0.662651685577079,0.693886856386922,0.0312351708098436,0.679023292102445,0.000530926358556116,0.18
frank,100,0.704775786697245,0.00783993617944484,0.7048352485146,0.691451422291381,0.71732456104055,0.0258731387491685,0.703765063781083,0.00101072291616233,0.82
