family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.647410902082747,0.0103360168222869,0.646938709085218,0.629042597668334,0.664997187260057,0.0359545895917226,0.648523311022815,-0.00111240894006759,0.24
frank,100,0.670725682940057,0.00802982115890722,0.670707615328178,0.656910345673671,0.683488358009799,0.0265780123361273,0.671761137211984,-0.00103545427192719,0.76
