family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.649743739708851,0.0161019822466159,0.650005097898193,0.622484642955021,0.674096435375431,0.0516117924204101,0.648523311022815,0.00122042868603578,0.3
frank,100,0.672989249974358,0.0128203829926793,0.674378429753623,0.65223314866898,0.69149587021566,0.0392627215466794,0.671761137211984,0.00122811276237422,0.7
