family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.647719935408431,0.00718455138771158,0.647529823331354,0.637375573581787,0.6616547952768,0.0242792216950125,0.648523311022815,-0.000803375614384261,0.13
frank,100,0.670961334132285,0.00610786943261964,0.670542150604743,0.660859570277597,0.680601705207828,0.019742134930231,0.671761137211984,-0.000799803079698735,0.87
