family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.618969099337251,0.0156955547840999,0.619646907268831,0.59074133989591,0.640516387870829,0.0497750479749194,0.618750613652334,0.000218485684917447,0.18
frank,100,0.646792077377139,0.0132980389472958,0.646304933077345,0.625288339482175,0.669300141742618,0.0440118022604434,0.645754958240637,0.00103711913650173,0.82
