family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.617001654520193,0.0104936863162152,0.618000734507736,0.598581912271479,0.630749312959701,0.0321674006882221,0.618750613652334,-0.00174895913214135,0.11
frank,100,0.64455634511973,0.0083105237933348,0.645593515625351,0.629649837843259,0.655705023512351,0.0260551856690926,0.645754958240637,-0.00119861312090663,0.89
