family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.619225010555014,0.00783539529219539,0.619371730505644,0.604873736780925,0.631331437385325,0.0264577006044004,0.618750613652334,0.000474396902680363,0.05
frank,100,0.646104866461154,0.00580231699609217,0.646207045512797,0.635761547947077,0.654836095738912,0.0190745477918347,0.645754958240637,0.000349908220516615,0.95
