"regime_param_1","regime_param_2","m","kappa","distance"
0.483333333333333,5.84803547642573,0.483333333333333,5.84803547642573,0.055160593474154
0.516666666666667,5.84803547642573,0.516666666666667,5.84803547642573,0.0767870864115082
0.55,5.84803547642573,0.55,5.84803547642573,0.0987694703706031
0.583333333333333,5.84803547642573,0.583333333333333,5.84803547642573,0.12086431709054
0.616666666666667,5.84803547642573,0.616666666666667,5.84803547642573,0.143177542238873
0.65,5.84803547642573,0.65,5.84803547642573,0.165857522801724
0.683333333333333,5.84803547642573,0.683333333333333,5.84803547642573,0.189078713707339
0.716666666666667,5.84803547642573,0.716666666666667,5.84803547642573,0.213047789663023
0.75,5.84803547642573,0.75,5.84803547642573,0.238019796764942
0.25,8.32553207401873,0.25,8.32553207401873,0.109154468258716
0.283333333333333,8.32553207401873,0.283333333333333,8.32553207401873,0.0827177082931133
0.316666666666667,8.32553207401873,0.316666666666667,8.32553207401873,0.057684270508433
0.35,8.32553207401873,0.35,8.32553207401873,0.0343745055196875
0.383333333333333,8.32553207401873,0.383333333333333,8.32553207401873,0.0165751627962247
0.416666666666667,8.32553207401873,0.416666666666667,8.32553207401873,0.0163881500369452
0.45,8.32553207401873,0.45,8.32553207401873,0.034068098399022
0.483333333333333,8.32553207401873,0.483333333333333,8.32553207401873,0.0555849177133411
0.516666666666667,8.32553207401873,0.516666666666667,8.32553207401873,0.0770629947177523
0.55,8.32553207401873,0.55,8.32553207401873,0.098497839250184
0.583333333333333,8.32553207401873,0.583333333333333,8.32553207401873,0.120003028048055
0.616666666666667,8.32553207401873,0.616666666666667,8.32553207401873,0.141713319441527
0.65,8.32553207401873,0.65,8.32553207401873,0.163775816543263
0.683333333333333,8.32553207401873,0.683333333333333,8.32553207401873,0.186358367967118
0.716666666666667,8.32553207401873,0.716666666666667,8.32553207401873,0.209661057528301
0.75,8.32553207401873,0.75,8.32553207401873,0.233933053807865
0.25,11.8526100935829,0.25,11.8526100935829,0.104885835978421
0.283333333333333,11.8526100935829,0.283333333333333,11.8526100935829,0.0790874482093946
0.316666666666667,11.8526100935829,0.316666666666667,11.8526100935829,0.0546287292813113
0.35,11.8526100935829,0.35,11.8526100935829,0.0312192718297895
0.383333333333333,11.8526100935829,0.383333333333333,11.8526100935829,0.0105900931273391
0.416666666666667,11.8526100935829,0.416666666666667,11.8526100935829,0.0136810045178784
0.45,11.8526100935829,0.45,11.8526100935829,0.0349807164298235
0.483333333333333,11.8526100935829,0.483333333333333,11.8526100935829,0.0562190136890157
0.516666666666667,11.8526100935829,0.516666666666667,11.8526100935829,0.0772838535111362
