family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.691771232002632,0.00861984412434705,0.690976019274497,0.67834425209743,0.7061742612506,0.0278300091531699,0.69035526009301,0.00141597190962217,0.12
frank,100,0.716778292434127,0.00774641701433702,0.715455067743366,0.706119877605265,0.730383313423562,0.0242634358182968,0.716102558195399,0.000675734238728021,0.88
