family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.690922828803418,0.0125662392993893,0.69133370751511,0.670128381151575,0.711223201749537,0.0410948205979627,0.69035526009301,0.00056756871040764,0.16
frank,100,0.717252508464792,0.010648920696,0.718276401502183,0.701206242346248,0.734226692547129,0.0330204502008815,0.716102558195399,0.00114995026939235,0.84
