family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.691445511562741,0.0137319069782679,0.690664841291719,0.669558117080234,0.714147020855864,0.0445889037756304,0.69225538937724,-0.000809877814499704,0.31
frank,100,0.712334031447505,0.0107799271379333,0.712154686243141,0.696233540843663,0.731331402476444,0.0350978616327813,0.712154279026482,0.000179752421022972,0.69
