family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.692634196794135,0.00644445318649549,0.692923532368431,0.682123858960295,0.702703536486921,0.0205796775266257,0.69225538937724,0.000378807416894778,0.17
frank,100,0.712174753595054,0.00541593852135333,0.71161855870772,0.703541760521422,0.721273266684229,0.0177315061628062,0.712154279026482,2.04745685715713e-05,0.83
