family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.598926255360058,0.0117025231761374,0.599274967018504,0.58062682600971,0.616095393168839,0.0354685671591289,0.598225495357016,0.000700760003041201,0.28
frank,100,0.619320587550498,0.0101221918874512,0.619165062273859,0.604082285558079,0.635259963744715,0.0311776781866362,0.618679546901297,0.000641040649200897,0.72
