family,n_successful,tau_mean,tau_sd,tau_median,tau_q05,tau_q95,ci_width,tau_true,tau_bias,selection_freq
t,100,0.692183697104359,0.00611534589532501,0.692074277086387,0.681701126176512,0.701437793170296,0.0197366669937835,0.69225538937724,-7.16922728813962e-05,0.18
frank,100,0.712657251488231,0.00465314326482286,0.713236098616251,0.704238033608491,0.719753002578271,0.0155149689697793,0.712154279026482,0.000502972461748574,0.82
